resource,noun,verb,condition,sequence,talker,refNoun,refVerb,refCond,en,he,comments
814,1,0,0,15,99,109,97,103,You sense no magic in this area.,אינך חש בשום קסם באזור זה.,
814,1,0,0,16,99,99,104,97,There is no response to your spell.,אין תגובה ללחשך.,
814,1,0,0,17,99,86,184,2,Everything here must be bolted down somehow.,איכשהו הכול כאן מוברג לרצפה.,
814,1,0,0,18,99,54,156,46,Your weapon is now magically charged.,נשקך נטען בכוח הקסם.,
814,1,0,0,19,99,118,1,0,You don't have a weapon to charge.,אין לך נשק להטעין.,
814,1,0,0,20,99,23,102,24,Cast what???,להטיל מה???,
815,1,0,0,1,99,127,205,127,Restore,טעינה,
815,1,0,0,2,99,127,205,127,Restart,התחלה מחדש,
815,1,0,0,3,99,127,87,127,Quit,יציאה,
815,1,0,0,4,99,127,110,127,You can't do that now.,אינך יכול לעשות זאת עכשיו.,
815,1,0,0,5,99,127,205,127,You have already done that.,כבר עשית את זה.,
815,1,0,0,6,99,127,205,127,You can't do that now.,אינך יכול לעשות זאת עכשיו.,
815,1,0,0,7,99,127,205,127,You don't have any.,אין לך את זה.,
815,1,0,0,8,99,127,32,127,You are getting tired.,אתה מתחיל להתעייף.,
815,1,0,0,9,99,127,32,127,You are exhausted from lack of sleep.,אתה גמור מחוסר שינה.,
815,1,0,0,10,99,127,32,127,You are so exhausted that everything you do hurts.  Better get some rest.,אתה כל כך מותש שכל מה שאתה עושה מכאיב לך. מוטב שתשכב לנוח.,
815,1,0,0,11,99,127,32,127,You don't have enough Magic Points to cast that spell.,אין לך מספיק נקודות קסם כדי להטיל כישוף זה.,
815,1,0,0,12,99,127,32,127,You just ate your last ration; you'd better get some more food soon.,הרגע אכלת את מנת המזון האחרונה שלך. כדאי שתשיג מעט אוכל במהרה.,
815,1,0,0,13,99,127,32,127,You're starving.  Better find some food *soon*!,אתה גווע מרעב. תשיג אוכל בדחיפות!,
815,1,0,0,14,99,127,32,127,You're really getting hungry.,תחושת רעב אמיתי מתעוררת בך.,
815,1,0,0,15,99,127,32,127,You sense no magic in this area.,אינך חש בשום קסם באזור זה.,
815,1,0,0,16,99,127,32,127,There is no response to your spell.,אין תגובה ללחשך.,
815,1,0,0,17,99,112,32,112,Everything here must be bolted down somehow.,איכשהו הכול כאן מוברג לרצפה.,
815,1,0,0,18,99,112,32,112,Your weapon is now magically charged.,נשקך נטען בכוח הקסם.,
815,1,0,0,19,99,112,32,112,You don't have a weapon to charge.,אין לך נשק להטעין.,
815,1,0,0,20,99,112,98,112,Cast what???,להטיל מה???,
815,1,0,1,1,99,112,109,112,Perhaps you shouldn't explore dark alleys at night unless you are looking for trouble.  Or perhaps you should look in your manual to learn how to deal with thieves.,אולי מוטב שתתרחק מסימטאות חשוכות בלילה אלא אם כן אתה מחפש צרות. או שתעיין תחילה במדריך למשתמש ותלמד כיצד מתמודדים עם גנבים.,
815,1,0,2,1,99,112,105,112,Erana missed this spot.,אראנה פספסה את הנקודה.,
815,1,0,3,1,99,112,32,112,Talk about an unpleasant trip to Belgium.  Next time avoid antwerp (and the trip rope) altogether.,דבר איתי על הטיול המזעזע לבלגיה. בפעם הבאה תשתדל להתרחק מאנטוורפים (ומחבלי סנפלינג) ככל האפשר.,
815,1,0,4,1,99,127,32,127,You hit some lousy fall weather....,אתה נקלע למזג אוויר מחורבן...,
815,1,0,5,1,99,112,32,112,You're obviously in no shape to continue the game.,ברור שאתה לא במצב להמשיך במשחק.,
815,1,0,6,1,99,112,32,112,Trounced by a bounce!,הובס על ידי דרדס!,
815,1,0,7,1,99,112,32,112,"Congratulations!  Thanks to your efforts as a moving target, the Spielburg Bandits are a cinch to win the archery contest in next year's Brigandiad.  ","ברכות! הודות למאמציך כמטרה ניידת, כנופיות שפילבורג הם הפייבוריטים לזכייה בגביע הקשתים בטורניר השודדיה שיתקיים בשנה הבאה.",
815,1,0,8,1,99,112,32,112,Next Stop:  Pincushion City.,תחנה הבאה: עיירת כרית סיכות.,
815,1,0,9,1,99,112,32,112,"That's funny.  I could have sworn I warned you about eating too many Magic Mushrooms.  Your mind permanently warped, you die a garishly polka-dotted death.",מוזר. הייתי בטוח שהזהרתי אותך מפני אכילה מוגזמת של פטריות קסומות. דעתך נטרפה באופן בלתי הפיך. אתה מת מוות מנוקד. ,
815,1,0,10,1,99,112,32,112,Where did all the pretty horses go?,לאן כל הסוסים היפים נעלמו?,
815,1,0,11,1,99,112,32,112,"It was a tough battle, and you lost.
Never fear!  All you have to do is restore your game, and...
What do you mean, ""Restore WHAT game?""","זה היה קרב קשה, ואתה הפסדת. אל חשש! כל שעליך לעשות זה לטעון את המשחק מהשמירה האחרונה ו... רגע, מה זאת אומרת, ""על איזו שמירה אתה מדבר?""",
815,1,0,12,1,99,127,32,127,What a monster!,איזו מפלצת!,
815,1,0,13,1,99,112,32,112,"Too late, you remember... bear claws weren't on your diet. ","מאוחר מדי, רק תזכור... טפרי דובים לא נכללו בתפריט התזונתי שלך.",
815,1,0,14,1,99,112,32,112,Realty Whirled,"סחרחורת נדל""נית",
815,1,0,15,1,99,112,119,112,The brigands have an even temperament...all bad!   You seem to have a knack for doing the wrong thing.,לשודדים יש מזג אפילו... יותר גרוע! נראה שיש לך כשרון מיוחד לעשות את כל הדברים הלא נכונים.,
815,1,0,16,1,99,112,116,112,You ring the bell and your bell gets rung.,נתת בראש וחטפת בומבה בראש.,
815,1,0,17,1,99,112,118,112,"At least you could have said ""Yes"" before you croaked! ","לפחות היית אומר ""כן"" לפני שהתפגרת!",
815,1,0,18,1,99,112,63,112,Breakfast of Champions?,ארוחת בוקר של אלופים?,
815,1,0,19,1,99,112,32,112,"Now you've done it!  It's hard to be a hero when you're locked up for breaking and entering (or entering and breaking, as the case may be).  Be a little more intelligent (and a lot quieter) if you ever try something like this again.","עשית את זה! קשה להיות גיבור כשאתה עצור על פריצה ואיומים (או איומים בפריצה, כמו במקרה שלנו). תהיה טיפה יותר אינטליגנט (והרבה יותר שקט) אם אתה מתכוון לנסות משהו דומה בעתיד.",
815,1,0,20,1,99,127,32,127,"Otto and the Sheriff rise with the dawn, and find you in their house.  Be a little more intelligent (and a lot faster) if you ever try something like this again.","אוטו והשריף השכימו עם שחר, ומצאו אותך בביתם. תהיה טיפה יותר אינטליגנט (והרבה יותר מהיר) אם אתה מתכוון לנסות משהו דומה בעתיד.",
815,1,0,21,1,99,112,32,112,Up Past Your Bedtime,ער עד מאוחר,
815,1,0,22,1,99,112,32,112,Criminal carelessness.,רשלנות פושעת.,
815,1,0,23,1,99,112,32,112,Die drei Knochelkopfen grab you off the table.  You should have waited until they were out of reach.,שלושת הקנוכלקופפן גוררים אותך מהשולחן. היית צריך לחכות עד שהם יתחפפו מהאזור.,
815,1,0,24,1,99,112,32,112,Nyuk Nyuk Nyuk -- Mee Mee Mee Mee Mee...,ניוק ניוק ניוק -- מי מי מי מי מי...,
815,1,0,25,1,99,112,32,112,There are still too many brigands for you to fight in here.  You need to find some way to block one of the doors.,עדיין יש כאן יותר מדי שודדים להיאבק בהם. עליך למצוא דרך לחסום את אחת הדלתות.,
815,1,0,26,1,99,112,32,112,You're half right but completely dead.,אתה חצי צודק אבל מת לגמרי.,
815,1,0,27,1,99,112,32,112,You'd better find a way to prevent the brigands from getting at you from all sides if you want to survive this.,כדאי שתמצא דרך למנוע מהשודדים לתקוף אותך מכל הכיוונים אם אתה רוצה להמשיך לחיות.,
815,1,0,28,1,99,127,32,127,Don't you feel a draft?,אתה לא מרגיש רוח פרצים?,
815,1,0,29,1,99,47,89,46,You're hopelessly surrounded.  You should have stopped those brigands somehow.  Maybe you'll see the light.,אתה מכותר מכל עבר. היית צריך לעצור את השודדים איכשהו. אולי יום אחד תראה את האור.,
815,1,0,30,1,99,47,32,47,Those guys look familiar.,החבר'ה האלה נראים מוכרים.,
815,1,0,31,1,99,112,32,32,Done in by poisoned daggers and desperate desperadoes!  Try to avoid annoying that deadly duo next time.,בוצע על ידי פגיונות מורעלים ופושעים נואשים! בפעם הבאה תנסה לא לעצבן את הצמד הקטלני הזה.,
815,1,0,32,1,99,32,32,32,Timing is everything.,עיתוי זה הכול בחיים.,
815,1,0,33,1,99,127,32,127,Whoops!  Who'd have thought that guys that look that stupid could figure out to go around the table beFORE they ran all the way up to the fallen candelabra.,אופס! מי היה מאמין שהחבר'ה הפסיכים האלה מסוגלים להבין איך לעקוף את השולחן לפני שהם רצים ישירות אל זרועותיה של מנורת הקנים הקורסת.,
815,1,0,34,1,99,32,110,32,Timing is everything.,עיתוי זה הכול בחיים.,
815,1,0,35,1,99,32,220,112,Hmm...  Maybe letting the brigands see you block the door with the chair wasn't a good idea.,הממ... אולי זה לא היה רעיון טוב לתת לשודדים לראות איך אתה חוסם את הדלת עם הכסא.,
815,1,0,36,1,99,127,32,127,One peek is worth two finesses.,הצצה אחת שווה שני קנסות.,הצצה אחת שווה שתי... ???
815,1,0,37,1,99,112,223,112,You could not withstand the force of the blast from the Kobold's magically protected chest.,גופך לא עמד בהדף הפיצוץ מתיבת הקובולד שמולכדה באורח קסם.,
815,1,0,38,1,99,112,223,112,Blast!,פיצוץ!,
815,1,0,39,1,99,112,32,112,Didn't anyone ever tell you that a hero is supposed to be brave even when he isn't?  Looks like you found the coward's way out...sauteed in wine sauce.,מישהו אמר לך פעם שגיבור אמור לנהוג באומץ גם כשהוא לא מרגיש ככה? נראה שנמלטת כאחרון הפחדנים... עם קצפת ודובדבנים לקינוח.,
815,1,0,40,1,99,112,223,112,Shame on you!,בושה וחרפה!,
815,1,0,41,1,99,127,32,127,"This was not the ending you had in mind when you read the manual on ""How to be a Hero"".  Either you just aren't ready to take on this situation, or there is a better way to accomplish your mission.","זה לא היה הסוף שעבר לך בראש כשקראת את חוברת ההדרכה ""איך להיות גיבור"". או שאתה עדיין לא בנוי להתמודד עם המצב, או שיש דרך יותר טובה לבצע את המשימה.",
815,1,0,42,1,99,112,223,112,You knew this job was dangerous...,ידעת שהעבודה הזאת מסוכנת...,
815,1,0,43,1,99,112,223,112,You're not a quick learner.  Now you known why the grass grows so well around the portcullis.,אינך מהיר תפיסה במיוחד. עכשיו אתה מבין למה הדשא כל כך ירוק מסביב לשער.,
815,1,0,44,1,99,127,205,127,OH NOOOOOOO!,הוי לאאאאאאא!,
815,1,0,45,1,99,127,205,127,Done in by daggers and a desperate desperado!  Try to avoid annoying that deadly duo next time.,בוצע על ידי פגיונות מורעלים ופושעים נואשים! בפעם הבאה תנסה לא לעצבן את הצמד הקטלני הזה.,
815,1,0,46,1,99,127,205,127,Daggered to death.,נדקר למוות.,
815,1,0,47,1,99,127,205,127,You can't believe the Chief Thief's reflexes as he instantly reacts to your intention to pull a fast one.  A dagger flies like lightning and...,אתה המום מהרפלקסים של הרב גנב שמגיב מיידית לנסיונך לתחמן אותו. פגיון טס במהירות הבזק ו...,
815,1,0,48,1,99,127,205,127,These guys are MEAN!,החבר'ה האלה קשוחים!,
815,1,0,49,1,99,94,40,127,"For such wimpy-looking creatures, those fairies sure can play rough!  You never danced so hard in your entire life, which is now over.","יחסית לחבורת חננות שכזאת, הפיות בהחלט יודעות לשחק אותה קשוחות! מעולם לא רקדת כל כך הרבה במהלך חייך (שכרגע הגיעו לקיצם).",
815,1,0,50,1,99,127,205,127,Land of 1000 Dances,ארץ 1000 הריקודים,
815,1,0,51,1,99,127,205,127,"I don't mean to throw this in your face, but why did you throw that in your face?  ",אני לא רוצה להטיח את זה בפניך אבל למה הטחת את זה בפניך?,
815,1,0,52,1,99,48,32,48,"The Little Old Lady's screams finally brought the sheriff and Otto.  Next time you'd better finish your ""work"" before dawn!","זעקותיה של הסבתא הזקנה מזעיקים סוף סוף את השריף ואוטו. פעם הבאה סיים את ה""עבודה"" שלך לפני עלות השחר!",
815,1,0,53,1,99,48,32,48,You Hate Morning People,אתה שונא אנשים של בוקר,
815,1,0,54,1,99,48,32,48,"Four brigand archers, shooting at close range from cover, was too much for even a correspondence-school Hero like you to survive.  There are times to fight, and there are times to run.  This was one of the latter.","ארבעה קשתים מזויינים, יורים מטווח קצר מאחורי מחסה, היו אפילו יותר מדי בשביל גיבור בוגר בית-ספר-בלמידה-מרחוק כמוך. עת מלחמה, ועת מנוסה. זה היה מקרה מהסוג השני.",
